ID,Bathrooms,Bedrooms,Size/Area,Type,price_in_millions,area,area2
15282,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15283,2,2,67.0,Flat,5,Malir,Malir Town Residency
15284,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15285,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15286,2,2,67.0,Flat,5,Malir,Malir Town Residency
15287,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15288,2,2,67.0,Flat,5,Malir,Malir
15289,2,2,67.0,Flat,5,Malir,Malir Town Residency
15290,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15291,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15292,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15293,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15294,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15295,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15296,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15297,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15298,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15299,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15300,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15301,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15302,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15303,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15304,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15305,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15306,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15307,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15308,2,2,67.0,Flat,5,Malir,Malir Town Residency
15309,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15310,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15311,2,2,67.0,Flat,5,Malir,Malir Town Residency
15312,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15313,2,2,67.0,Flat,5,Malir,Malir
15314,2,2,67.0,Flat,5,Malir,Malir Town Residency
15315,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15316,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15317,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15318,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15319,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15320,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15321,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15322,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15323,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15324,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15325,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15326,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15327,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15328,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15329,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15330,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15331,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15332,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15333,2,2,67.0,Flat,5,Malir,Malir Town Residency
15334,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15335,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15336,2,2,67.0,Flat,5,Malir,Malir Town Residency
15337,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15338,2,2,67.0,Flat,5,Malir,Malir
15339,2,2,67.0,Flat,5,Malir,Malir Town Residency
15340,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15341,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15342,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15343,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15344,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15345,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15346,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15347,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15348,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15349,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15350,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15351,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15352,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15353,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15354,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15355,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15356,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15357,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15358,2,2,67.0,Flat,5,Malir,Malir Town Residency
15359,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15360,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15361,2,2,67.0,Flat,5,Malir,Malir Town Residency
15362,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15363,2,2,67.0,Flat,5,Malir,Malir
15364,2,2,67.0,Flat,5,Malir,Malir Town Residency
15365,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15366,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15367,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15368,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15369,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15370,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15371,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15372,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15373,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15374,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15375,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15376,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15377,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15378,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15379,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15380,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15381,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15382,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15383,2,2,67.0,Flat,5,Malir,Malir Town Residency
15384,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15385,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15386,2,2,67.0,Flat,5,Malir,Malir Town Residency
15387,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15388,2,2,67.0,Flat,5,Malir,Malir
15389,2,2,67.0,Flat,5,Malir,Malir Town Residency
15390,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15391,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15392,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15393,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15394,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15395,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15396,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15397,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15398,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15399,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15400,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15401,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15402,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15403,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15404,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15405,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15406,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15407,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15408,2,2,67.0,Flat,5,Malir,Malir Town Residency
15409,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15410,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15411,2,2,67.0,Flat,5,Malir,Malir Town Residency
15412,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15413,2,2,67.0,Flat,5,Malir,Malir
15414,2,2,67.0,Flat,5,Malir,Malir Town Residency
15415,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15416,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15417,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15418,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15419,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15420,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15421,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15422,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15423,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15424,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15425,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15426,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15427,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15428,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15429,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15430,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15431,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15432,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15433,2,2,67.0,Flat,5,Malir,Malir Town Residency
15434,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15435,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15436,2,2,67.0,Flat,5,Malir,Malir Town Residency
15437,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15438,2,2,67.0,Flat,5,Malir,Malir
15439,2,2,67.0,Flat,5,Malir,Malir Town Residency
15440,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15441,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15442,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15443,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15444,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15445,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15446,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15447,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15448,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15449,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15450,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15451,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15452,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15453,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15454,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15455,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15456,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15457,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15458,2,2,67.0,Flat,5,Malir,Malir Town Residency
15459,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15460,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15461,2,2,67.0,Flat,5,Malir,Malir Town Residency
15462,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15463,2,2,67.0,Flat,5,Malir,Malir
15464,2,2,67.0,Flat,5,Malir,Malir Town Residency
15465,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15466,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15467,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15468,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15469,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15470,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15471,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15472,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15473,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15474,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15475,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15476,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15477,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15478,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15479,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15480,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15481,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15482,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15483,2,2,67.0,Flat,5,Malir,Malir Town Residency
15484,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15485,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15486,2,2,67.0,Flat,5,Malir,Malir Town Residency
15487,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15488,2,2,67.0,Flat,5,Malir,Malir
15489,2,2,67.0,Flat,5,Malir,Malir Town Residency
15490,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15491,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15492,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15493,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15494,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15495,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15496,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15497,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15498,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15499,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15500,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15501,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15502,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15503,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15504,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15505,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15506,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15507,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15508,2,2,67.0,Flat,5,Malir,Malir Town Residency
15509,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15510,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15511,2,2,67.0,Flat,5,Malir,Malir Town Residency
15512,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15513,2,2,67.0,Flat,5,Malir,Malir
15514,2,2,67.0,Flat,5,Malir,Malir Town Residency
15515,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15516,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15517,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15518,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15519,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15520,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15521,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15522,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15523,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15524,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15525,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15526,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15527,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15528,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15529,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15530,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15531,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15532,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15533,2,2,67.0,Flat,5,Malir,Malir Town Residency
15534,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15535,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15536,2,2,67.0,Flat,5,Malir,Malir Town Residency
15537,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15538,2,2,67.0,Flat,5,Malir,Malir
15539,2,2,67.0,Flat,5,Malir,Malir Town Residency
15540,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15541,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15542,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15543,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15544,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15545,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15546,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15547,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15548,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15549,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15550,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15551,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15552,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15553,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15554,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15555,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15556,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15557,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15558,2,2,67.0,Flat,5,Malir,Malir Town Residency
15559,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15560,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15561,2,2,67.0,Flat,5,Malir,Malir Town Residency
15562,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15563,2,2,67.0,Flat,5,Malir,Malir
15564,2,2,67.0,Flat,5,Malir,Malir Town Residency
15565,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15566,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15567,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15568,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15569,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15570,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15571,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15572,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15573,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15574,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15575,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15576,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15577,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15578,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15579,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15580,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15581,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15582,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15583,2,2,67.0,Flat,5,Malir,Malir Town Residency
15584,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15585,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15586,2,2,67.0,Flat,5,Malir,Malir Town Residency
15587,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15588,2,2,67.0,Flat,5,Malir,Malir
15589,2,2,67.0,Flat,5,Malir,Malir Town Residency
15590,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15591,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15592,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15593,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15594,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15595,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15596,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15597,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15598,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15599,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15600,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15601,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15602,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15603,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15604,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15605,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15606,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15607,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15608,2,2,67.0,Flat,5,Malir,Malir Town Residency
15609,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15610,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15611,2,2,67.0,Flat,5,Malir,Malir Town Residency
15612,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15613,2,2,67.0,Flat,5,Malir,Malir
15614,2,2,67.0,Flat,5,Malir,Malir Town Residency
15615,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15616,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15617,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15618,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15619,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15620,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15621,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15622,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15623,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15624,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15625,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15626,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15627,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15628,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15629,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15630,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15631,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15632,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15633,2,2,67.0,Flat,5,Malir,Malir Town Residency
15634,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15635,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15636,2,2,67.0,Flat,5,Malir,Malir Town Residency
15637,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15638,2,2,67.0,Flat,5,Malir,Malir
15639,2,2,67.0,Flat,5,Malir,Malir Town Residency
15640,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15641,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15642,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15643,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15644,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15645,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15646,3,3,152.0,House,20,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15647,2,2,120.0,Flat,12,Bahria Town Karachi,Bahria Heights
15648,3,2,125.0,Upper Portion,13,Gulshan-e-Iqbal Town,Gulshan-e-Iqbal - Block 6
15649,6,6,500.0,House,155,DHA Defence,DHA Phase 8
15650,5,5,500.0,House,170,DHA Defence,DHA Phase 6
15651,6,6,500.0,House,180,DHA Defence,DHA Phase 6
15652,2,2,120.0,Flat,13,Bahria Town Karachi,Bahria Heights
15653,2,2,139.0,Flat,15,Jamshed Town,PECHS Block 2
15654,3,3,200.0,Upper Portion,27,Jamshed Town,Allama Iqbal Road
15655,2,2,120.0,Flat,10,Bahria Town Karachi,Bahria Heights
15656,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15657,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15658,2,2,67.0,Flat,5,Malir,Malir Town Residency
15659,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15660,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15661,2,2,67.0,Flat,5,Malir,Malir Town Residency
15662,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15663,2,2,67.0,Flat,5,Malir,Malir
15664,2,2,67.0,Flat,5,Malir,Malir Town Residency
15665,2,2,67.0,Flat,5,Gadap Town,Memon Goth
15666,2,2,67.0,Flat,5,Malir,Model Colony - Malir
15667,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15668,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15669,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
15670,3,3,152.0,House,19,Bahria Town Karachi,Bahria Homes - Iqbal Villas
